state,year,spirits,unemp,income,emppop,beertax,baptist,mormon,drinkage,dry,youngdrivers,miles,breath,jail,service,fatal,nfatal,sfatal,fatal1517,nfatal1517,fatal1820,nfatal1820,fatal2124,nfatal2124,afatal,pop,pop1517,pop1820,pop2124,milestot,unempus,emppopus,gsp
ne,1984,1.450000047683716,4.400000095367432,13540.6591796875,64.54622650146484,.3461538553237915,.718500018119812,.4545600116252899,20,.0373799987137318,.1922380030155182,26148.271484375,yes,no,no,285,44,23,28,6,27,11,37,9,63.36000061035156,1605000.875,71000.03125,83772.375,114999.6953125,41968,7.5,59.50000381469727,.0783497542142868
ne,1985,1.429999947547913,5.5,13735.169921875,64.96163940429688,.3694385588169098,.7516000270843506,.4693199992179871,21,.0369199998676777,.1945369988679886,7505.62451171875,yes,no,no,237,48,30,18,6,28,10,28,14,60.51499938964844,1605995.625,68999.8828125,81864.4609375,111000.9921875,12054,7.199999809265137,60.10000228881836,.0184423942118883
ne,1986,1.289999961853027,5,13971.1044921875,65.47921752929688,.4643962681293488,.7861999869346619,.4845699965953827,21,.0371100008487701,.1889380067586899,7867.96630859375,yes,no,no,290,68,40,23,4,40,15,46,24,78.75,1597998.75,70999.9296875,80000,100999.0078125,12573,7,60.70000076293945,.0077134175226092
ne,1987,1.259999990463257,4.900000095367432,14300,65.31302642822266,.4668749868869781,.8224999904632568,.5002999901771545,21,.0372000001370907,.1809380054473877,8212.685546875,yes,no,no,297,54,36,35,2,35,12,37,16,67.89199829101563,1593997.5,70999.9609375,76999.2265625,97000.8359375,13091,6.199999809265137,61.5,-.0277116652578115
ne,1988,1.240000009536743,3.599999904632568,14219.44140625,66.35828399658203,.4980750679969788,.8604000210762024,.5165600180625916,21,.0372000001370907,.1623719930648804,8368.896484375,yes,no,no,261,55,35,22,4,33,11,23,10,90.51399993896484,1602003.375,68999.9140625,70999.8046875,99001.375,13407,5.5,62.30000305175781,.0314360558986664
nv,1982,4.900000095367432,10.10000038146973,14914.0810546875,65.95744323730469,.1610978543758392,2.022900104522705,6.397019863128662,21,0,.1923660039901733,7304.10888671875,no,no,no,280,53,34,9,1,39,16,50,12,96.34200286865234,877998.9375,41999.9453125,42000,64000,6413,9.699999809265137,57.79999923706055,-.0297069419175386
nv,1983,4.75,9.800000190734863,14863.5322265625,65.27571105957031,.1999713331460953,2.034499883651733,6.159440040588379,21,0,.1913120001554489,7661.0849609375,yes,yes,yes,253,41,25,12,1,32,8,27,8,57.91899871826172,897000.875,40999.9921875,42000,64000.7578125,6872,9.600000381469727,57.90000152587891,.0372155383229256
nv,1984,4.650000095367432,7.800000190734863,15214.2861328125,66.76300811767578,.2225274741649628,2.046099901199341,5.930699825286865,21,0,.1923640072345734,7995.6494140625,yes,yes,yes,249,27,19,13,3,24,5,32,7,59.23099899291992,916998.6875,39000.0390625,42000,64999.69921875,7332,7.5,59.50000381469727,.0521996952593327
nv,1985,4.400000095367432,8,15564.6181640625,66.01941680908203,.2145127058029175,2.057800054550171,5.710440158843994,21,0,.1657540053129196,8083.32177734375,yes,yes,yes,259,44,24,11,3,20,8,38,8,67.3280029296875,936001.3125,39000.0390625,42000,64999.48828125,7566,7.199999809265137,60.10000228881836,.0564310438930988
nv,1986,4.119999885559082,6,15976.2646484375,67.84260559082031,.2089783251285553,2.069600105285645,5.498370170593262,21,0,.1600770056247711,8253.34765625,yes,yes,yes,233,45,28,12,2,30,9,32,13,69.90799713134766,967001.5625,40999.9921875,42000,61999.8828125,7981,7,60.70000076293945,.0561900287866592
nv,1987,4.010000228881836,6.300000190734863,16412,68.23529815673828,.2025000005960464,2.081399917602539,5.294169902801514,21,0,.1554190069437027,8337.64453125,yes,yes,yes,262,45,26,13,3,22,5,30,10,68.77100372314453,1006999.0625,41999.97265625,42999.828125,62000.12109375,8396,6.199999809265137,61.5,.0713570937514305
nv,1988,3.890000104904175,5.199999809265137,16853.705078125,69.25,.1948989480733871,2.093300104141235,5.097559928894043,21,0,.1361470073461533,8528.455078125,yes,yes,yes,286,46,32,8,1,24,7,42,9,75.35099792480469,1054001,40999.98828125,40999.7109375,66000.375,8989,5.5,62.30000305175781,.1049200445413589
nh,1982,4.570000171661377,7.400000095367432,13834.12890625,63.09859085083008,.4832935631275177,.1000000014901161,.300000011920929,20,.1083299964666367,.1949779987335205,7353.357421875,no,no,no,173,34,28,16,5,26,6,30,14,79.72499847412109,948002.3125,46999.9375,54426.32421875,70999.1953125,6971,9.699999809265137,57.79999923706055,.0239287000149488
nh,1983,4.599999904632568,5.400000095367432,14662.84375,65.60332489013672,.5676605701446533,.1000000014901161,.300000011920929,20,.1042800024151802,.1907709985971451,7488.015625,yes,no,no,191,35,29,21,6,35,7,26,9,63.04899978637695,958999.0625,46999.94921875,54569.18359375,70999.453125,7181,9.600000381469727,57.90000152587891,.0877802893519402
nh,1984,4.579999923706055,4.300000190734863,15451.6484375,67.61517333984375,.7417582273483276,.1000000014901161,.300000011920929,20,.1724900007247925,.1829610019922256,7458.0771484375,yes,no,no,192,23,12,11,1,24,3,36,6,70.51899719238281,978000.0625,46000.0859375,54712.41015625,71000.3125,7294,7.5,59.50000381469727,.0829000025987625
nh,1985,4.360000133514404,3.900000095367432,16280.720703125,68.2958984375,.7150424122810364,.1000000014901161,.300000011920929,20,.1603199988603592,.1777880042791367,7553.11572265625,yes,no,no,191,24,18,12,4,21,3,36,4,72.59999847412109,997998.75,45999.921875,54856.01953125,71000.3125,7538,7.199999809265137,60.10000228881836,.0769000425934792
nh,1986,4.050000190734863,2.799999952316284,17132.095703125,69.96148681640625,.6965944170951843,.1000000014901161,.300000011920929,20.5,.1557900011539459,.1726509928703308,8133.39453125,yes,no,no,172,27,18,16,3,26,9,17,3,48.0369987487793,1027000.5,48999.94140625,55000,65998.9140625,8353,7,60.70000076293945,.0877443850040436
nh,1987,3.900000095367432,2.5,17906,71.26865386962891,.675000011920929,.1000000014901161,.300000011920929,21,.1513700038194656,.1679069995880127,8672.6474609375,yes,no,no,179,25,18,23,2,16,5,28,7,53.20000076293945,1057001.375,48999.97265625,54999.83203125,66000.3828125,9167,6.199999809265137,61.5,.1423608511686325
nh,1988,3.789999961853027,2.400000095367432,18704.5234375,70.83839416503906,.6496631503105164,.1000000014901161,.300000011920929,21,.1513700038194656,.1567499935626984,8762.1884765625,yes,no,no,166,22,11,13,0,28,4,28,7,43.71599960327148,1085002.875,48000.05859375,50999.9609375,71999.7890625,9507,5.5,62.30000305175781,.0498003475368023
nj,1982,2.240000009536743,9,16665.87109375,57.85789489746094,.0894988104701042,.1000000014901161,.1000000014901161,19,2.817460060119629,.1751590073108673,6971.9833984375,no,no,no,1061,263,157,73,16,143,55,147,71,270.6749877929688,7430023.5,404999.78125,372372.8125,489005.6875,51802,9.699999809265137,57.79999923706055,.0095633594319224
nj,1983,2.240000009536743,7.800000190734863,17275.228515625,58.57414627075195,.0860091745853424,.1000000014901161,.1000000014901161,21,2.799949884414673,.1682559996843338,6992.091796875,no,no,no,932,210,127,59,16,109,44,138,59,232,7468008.5,393000.59375,370515.75,492998,52217,9.600000381469727,57.90000152587891,.0659496486186981
nj,1984,2.180000066757202,6.199999809265137,18065.93359375,61.51868057250977,.0824175849556923,.1000000014901161,.1000000014901161,21,2.784849882125854,.160739004611969,6959.14111328125,no,no,no,922,152,88,64,12,98,26,121,33,211.6280059814453,7517019.5,382000.625,368667.96875,500000,52312,7.5,59.50000381469727,.0668847262859344
nj,1985,2.150000095367432,5.699999809265137,18662.076171875,61.69705200195313,.0794491544365883,.1000000014901161,.1000000014901161,21,2.768280029296875,.1493649929761887,7023.037109375,no,no,no,964,171,109,54,9,103,34,119,37,203.4629974365234,7561970.5,374000.0625,366829.40625,502003.78125,53108,7.199999809265137,60.10000228881836,.0409840010106564
nj,1986,2.059999942779541,5,19421.052734375,62.40752792358398,.077399380505085,.1000000014901161,.1000000014901161,21,2.819669961929321,.142315000295639,7224.90185546875,no,no,no,1039,182,107,76,9,95,28,128,39,205.0630035400391,7625017,361999.5625,364999.96875,466999.875,55090,7,60.70000076293945,.0595219954848289
nj,1987,2.009999990463257,4,20313,63.41219711303711,.0750000029802322,.1000000014901161,.1000000014901161,21,2.8024001121521,.1294319927692413,7438.8671875,no,no,no,1023,171,117,65,14,98,22,123,32,204.2440032958984,7672001.5,350000.53125,354995.3125,454999.4375,57071,6.199999809265137,61.5,.0939027890563011
nj,1988,1.840000033378601,3.799999952316284,21168.431640625,63.39522552490234,.072184793651104,.1000000014901161,.1000000014901161,21,2.8024001121521,.1165409982204437,7598.8720703125,no,no,no,1051,200,135,67,11,112,29,137,55,206.9669952392578,7721014.5,330000.5,343000.65625,477002.90625,58671,5.5,62.30000305175781,.0633851066231728
nm,1982,1.580000042915344,9.199999809265137,11347.2548828125,55.88843154907227,.2416467815637589,9.812800407409668,2.222860097885132,21,1.192199945449829,.2089080065488815,8662.2890625,no,no,no,577,117,60,37,11,66,20,91,19,163.9499969482422,1367998.75,76000.015625,77136.4921875,101999.984375,11850.0009765625,9.699999809265137,57.79999923706055,-.0281867887824774
nm,1983,1.659999966621399,10.10000038146973,11288.9912109375,55.14112854003906,.3483371734619141,9.672300338745117,2.234380006790161,21,1.38129997253418,.2088329941034317,8329.537109375,no,no,no,531,83,44,28,4,59,10,66,16,137.3099975585938,1401998.75,74000.078125,76850.78125,104000.0625,11678.0009765625,9.600000381469727,57.90000152587891,.003580950666219
nm,1984,1.379999995231628,7.5,11539.560546875,57.46785354614258,.4450549483299255,9.53380012512207,2.245959997177124,21,1.20930004119873,.2086420059204102,8718.083984375,no,no,no,497,96,45,18,4,45,12,85,19,121.7399978637695,1426001.375,72000,76566.140625,104999.9765625,12432,7.5,59.50000381469727,.0386681072413921
nm,1985,1.409999966621399,8.800000190734863,11861.228515625,57.10116577148438,.429025411605835,9.397299766540527,2.257600069046021,21,1.086899995803833,.2019129991531372,9151.0458984375,no,no,no,535,115,58,40,14,63,19,79,25,132.2899932861328,1449998.125,71000.03125,76282.546875,104000.0546875,13268.9990234375,7.199999809265137,60.10000228881836,.0159568842500448
nm,1986,1.309999942779541,9.199999809265137,11825.59375,58.33333206176758,.4179566502571106,9.262700080871582,2.269299983978271,21,1.081799983978271,.2224979996681213,9596.3447265625,no,no,no,499,88,48,32,10,59,17,69,23,123,1479000.625,72000.0703125,76000,96000,14193,7,60.70000076293945,-.0373823456466198
nm,1987,1.240000009536743,8.899999618530273,11898,57.96831130981445,.4050000011920929,9.130000114440918,2.281059980392456,21,1.066699981689453,.2208070009946823,10077.3427734375,no,no,no,568,97,55,33,5,53,10,78,20,160.3500061035156,1499998.625,72000.0546875,73999.609375,94000.0234375,15116,6.199999809265137,61.5,-.0541545301675797
nm,1988,1.25,7.800000190734863,12019.2490234375,58.57933807373047,.3897978961467743,8.999300003051758,2.292880058288574,21,1.066699981689453,.2207240015268326,10141.353515625,no,no,no,487,92,51,31,18,45,14,57,12,161.4700012207031,1506998,70000.0234375,69999.6875,93999.9921875,15282.9990234375,5.5,62.30000305175781,.0135970190167427
ny,1982,2.160000085830688,8.600000381469727,15158.7109375,54.31520843505859,.1193317472934723,.1000000014901161,.1000000014901161,19,.2083999961614609,.1677049994468689,4576.345703125,yes,no,no,2162,477,272,129,29,288,131,298,108,546.8599853515625,17586958,913002.875,922604.5625,1218998.375,80484,9.699999809265137,57.79999923706055,.0020746241789311
ny,1983,2.059999942779541,8.600000381469727,15573.39453125,54.35151290893555,.1328555047512054,.1000000014901161,.1000000014901161,19,.2010000050067902,.1631209999322891,4737.51123046875,yes,no,no,2077,436,260,121,23,269,96,248,87,495.6900024414063,17685024,885999.0625,910465.9375,1224999.875,83783,9.600000381469727,57.90000152587891,.0627832859754562
ny,1984,2.049999952316284,7.199999809265137,16335.1650390625,55.05172729492188,.1359999924898148,.1000000014901161,.1000000014901161,19,.1773999929428101,.1616919934749603,4917.59423828125,yes,no,no,2060,360,214,108,18,241,80,246,75,443.9100036621094,17746076,858000.875,898487,1224002.375,87268,7.5,59.50000381469727,.0563927069306374
ny,1985,1.940000057220459,6.5,16708.685546875,56.74924850463867,.1311016976833344,.1000000014901161,.1000000014901161,19.15999984741211,.183799996972084,.1552740037441254,5090.12548828125,yes,no,no,2006,376,211,126,29,202,75,263,91,424.4200134277344,17783058,838000,886665.75,1214001.125,90518,7.199999809265137,60.10000228881836,.0392642505466938
ny,1986,1.820000052452087,6.300000190734863,17326.109375,57.38864135742188,.1277192980051041,.1000000014901161,.1000000014901161,21,.1798000037670135,.1552709937095642,5296.99462890625,yes,no,no,2122,381,236,146,24,232,73,257,85,430.1799926757813,17794996,827997.625,875000,1108002.125,94260,7,60.70000076293945,.0514965578913689
ny,1987,1.779999971389771,4.900000095367432,18005,58.67354202270508,.123759999871254,.1000000014901161,.1000000014901161,21,.1794999986886978,.151975005865097,5498.02587890625,yes,no,no,2333,397,236,157,34,235,61,304,97,479.8299865722656,17824944,796000.6875,848988.375,1074000,98002,6.199999809265137,61.5,.028429826721549
ny,1988,1.710000038146973,4.199999809265137,18580.365234375,59.1712532043457,.1191145330667496,.1000000014901161,.1000000014901161,21,.1794999986886978,.1488060057163239,5789.921875,yes,no,no,2255,391,235,126,17,227,82,281,95,418.5799865722656,17909050,748000.875,802999.8125,1138998.375,103692,5.5,62.30000305175781,.0497644543647766
nc,1982,1.639999985694885,9,11078.7587890625,60.30207443237305,1.431980967521667,22.37789916992188,.4264099895954132,21,27.62929916381836,.2106070071458817,7164.2255859375,yes,no,no,1303,243,161,99,19,169,52,175,51,683.8200073242188,6016002.5,300000,355732.28125,470999.84375,43100,9.699999809265137,57.79999923706055,-.012952477671206
nc,1983,1.559999942779541,8.899999618530273,11455.275390625,59.5545654296875,1.376146793365479,22.1697998046875,.4402599930763245,21,26.7460994720459,.2072599977254868,7411.23291015625,yes,no,no,1234,212,136,109,19,143,44,177,55,341.6199951171875,6076991.5,292999.71875,353018.3125,469999.6875,45038,9.600000381469727,57.90000152587891,.0797450989484787
nc,1984,1.529999971389771,6.699999809265137,12089.0107421875,61.85476684570313,1.318681359291077,21.96369934082031,.4545600116252899,21,26.11090087890625,.1998019963502884,7814.15673828125,yes,no,no,1450,227,137,96,11,150,34,213,68,373.1400146484375,6165988.5,288000.28125,350325.0625,466999.78125,48182,7.5,59.50000381469727,.0825915113091469
nc,1985,1.5,5.400000095367432,12353.8134765625,63.17480850219727,1.271186470985413,21.7593994140625,.4693199992179871,21,25.57950019836426,.1941950023174286,7981.27978515625,yes,no,no,1482,229,150,103,12,172,47,234,63,345.3299865722656,6255012,287999.90625,347652.3125,459999.65625,49923,7.199999809265137,60.10000228881836,.0306999124586582
nc,1986,1.450000047683716,5.300000190734863,12839.009765625,63.58063888549805,1.23839008808136,21.55710029602051,.4845699965953827,21,26.02720069885254,.189738005399704,8254.9208984375,yes,no,no,1647,251,171,117,20,174,44,228,66,409.6799926757813,6331011.5,308999.8125,345000,426999.84375,52262,7,60.70000076293945,.0483391396701336
nc,1987,1.399999976158142,4.5,13325,65.08531188964844,1.200000047683716,21.35659980773926,.5002999901771545,21,25.69440078735352,.1854249984025955,8513.9462890625,yes,no,no,1584,239,158,126,15,154,45,228,64,353.4400024414063,6413007,309000,341002.1875,420999.78125,54599.99609375,6.199999809265137,61.5,.07771385461092
nc,1988,1.340000033378601,3.599999904632568,13767.083984375,65.6070556640625,1.154956698417664,21.15800094604492,.5165600180625916,21,25.69440078735352,.17569500207901,8929.41015625,yes,no,no,1573,206,141,102,14,161,36,186,43,373.8299865722656,6489006.5,300000,316997.78125,428000.4375,57943,5.5,62.30000305175781,.0413292720913887
nd,1982,2.119999885559082,5.900000095367432,12553.69921875,62.00417327880859,.4295942783355713,.5601000189781189,.1827699989080429,21,0,.228972002863884,7815.47265625,yes,no,no,148,34,20,14,5,27,6,23,7,78.75,672000.3125,33000.03515625,38843.15234375,54999.9765625,5252,9.699999809265137,57.79999923706055,-.0474599935114384
nd,1983,1.980000019073486,5.599999904632568,12389.908203125,61.80698394775391,.4128440618515015,.5928000211715698,.1747200042009354,21,0,.2210589945316315,7875.19580078125,yes,no,no,116,30,23,11,1,9,4,24,9,72,680998.9375,30999.974609375,37844.5078125,54000.05078125,5363,9.600000381469727,57.90000152587891,-.0663468986749649
nd,1984,1.850000023841858,5.099999904632568,12690.1103515625,63.39468383789063,.3956044018268585,.6273999810218811,.1670199930667877,21,0,.2096769958734512,7826.76123046875,yes,no,no,100,15,9,5,1,12,2,17,5,58,687001.9375,29999.939453125,36871.5390625,52999.953125,5377,7.5,59.50000381469727,.0356676951050758
nd,1985,1.850000023841858,5.900000095367432,12661.0166015625,64.47638702392578,.3813559412956238,.6640999913215637,.1596599966287613,21,0,.2015479952096939,7864.2421875,yes,no,no,90,29,23,6,2,12,6,15,11,36.13999938964844,684999.25,28999.935546875,35923.5859375,49999.99609375,5387,7.199999809265137,60.10000228881836,-.0434198603034019
nd,1986,1.590000033378601,6.300000190734863,12817.337890625,64.27104187011719,.3715170323848724,.7028999924659729,.1526300013065338,21,0,.1942449957132339,8150.1982421875,yes,no,no,100,13,8,7,2,9,2,12,1,31.09000015258789,679001.875,30000.04296875,35000,44999.9453125,5534,7,60.70000076293945,-.0250731091946363
nd,1987,1.649999976158142,5.199999809265137,12971,65.0826416015625,.3600000143051147,.7439000010490417,.1458999961614609,21,0,.1854369938373566,8453.890625,yes,no,no,101,29,20,6,2,10,4,13,7,40.38000106811523,671998.3125,28999.935546875,33000.03125,42999.94140625,5681,6.199999809265137,61.5,-.0797524303197861
nd,1988,1.649999976158142,4.800000190734863,12351.2998046875,65.56016540527344,.3464870154857635,.7874000072479248,.1394799947738647,21,0,.1714340001344681,8643.17578125,yes,no,no,104,18,16,6,0,12,4,19,6,37.13000106811523,667000.1875,27999.962890625,30000,41999.99609375,5765,5.5,62.30000305175781,-.0517941229045391
oh,1982,1.269999980926514,12.5,13039.3798828125,55.6121826171875,.4295942783355713,1.508700013160706,.2000000029802322,21,11.60200023651123,.2257139980792999,6659.626953125,no,no,no,1607,421,271,130,19,221,88,223,101,643.1300048828125,10774027,552000.5625,582422,783999.375,71751,9.699999809265137,57.79999923706055,-.0544070638716221
oh,1983,1.240000009536743,12.19999980926514,13236.23828125,55.74505233764648,.4128440618515015,1.566200017929077,.2000000029802322,21,11.64089965820313,.1998009979724884,6818.20361328125,no,yes,no,1582,383,264,129,26,201,74,231,95,744.280029296875,10738019,530000.5,568580.875,765998.9375,73214,9.600000381469727,57.90000152587891,.0217184890061617
oh,1984,1.159999966621399,9.399999618530273,13784.615234375,57.32587051391602,.3956044018268585,1.625800013542175,.2000000029802322,21,9.310999870300293,.1944780051708221,6973.470703125,no,yes,no,1646,408,258,131,23,217,88,226,91,877.4400024414063,10739989,514999.875,555068.6875,751000.1875,74895,7.5,59.50000381469727,.064763106405735
oh,1985,1.179999947547913,8.899999618530273,13992.5849609375,57.96383666992188,.3813559412956238,1.687800049781799,.2000000029802322,21,9.307499885559082,.1803590059280396,7031.74853515625,no,yes,no,1646,357,222,113,18,207,75,218,85,897.9199829101563,10743985,506999.28125,541877.625,732000.5,75549,7.199999809265137,60.10000228881836,.0193256177008152
oh,1986,1.169999957084656,8.100000381469727,14279.669921875,59.31868743896484,.3715170323848724,1.752099990844727,.2000000029802322,21,9.304100036621094,.1748519986867905,7196.9736328125,no,yes,no,1673,407,267,129,25,205,82,285,104,843.8400268554688,10747990,526000.3125,529000,691999.5,77353,7,60.70000076293945,.0233445838093758
oh,1987,1.139999985694885,7,14598,59.85544204711914,.3600000143051147,1.81879997253418,.2000000029802322,21,9.27299976348877,.1712179929018021,7340.248046875,no,no,no,1772,383,249,155,18,204,85,229,76,684.6900024414063,10783968,517999.65625,518003.15625,677000.0625,79157,6.199999809265137,61.5,.0255821198225021
oh,1988,1.059999942779541,6,14952.8388671875,60.74073791503906,.3464870154857635,1.888100028038025,.2000000029802322,21,9.27299976348877,.1599940061569214,7553.2177734375,no,no,no,1763,379,230,130,16,215,61,204,91,567.8400268554688,10854976,498000.3125,494003.03125,670999.6875,81990,5.5,62.30000305175781,.0404018387198448
ok,1982,1.559999942779541,5.699999809265137,13552.505859375,59.61701965332031,.8663484454154968,26.42230033874512,.5601099729537964,21,0,.2074549943208694,9288.4609375,no,no,no,1054,234,119,72,15,130,42,164,52,321.1099853515625,3230998,154000.15625,170964.765625,241999.984375,30010.998046875,9.699999809265137,57.79999923706055,.0138725824654102
ok,1983,1.460000038146973,9,12784.4033203125,58.44370651245117,.8325688242912292,26.43339920043945,.5928199887275696,21,0,.2021590024232864,8929.328125,no,no,no,848,152,90,43,11,88,26,103,23,236.3699951171875,3310999.5,151000.109375,169964.84375,245000.09375,29565,9.600000381469727,57.90000152587891,-.0608552880585194
ok,1984,1.409999966621399,7,12881.318359375,59.63681411743164,.947390079498291,26.44459915161133,.6274399757385254,21,0,.1971890032291412,9359.798828125,no,no,no,797,150,83,47,15,79,21,89,24,217.6199951171875,3310007,145999.921875,168970.75,238999.96875,30981,7.5,59.50000381469727,.008276074193418
ok,1985,1.289999961853027,7.099999904632568,12904.6611328125,60.39068603515625,.961334764957428,26.4556999206543,.664080023765564,21,0,.1874040067195892,9445.9150390625,no,no,no,744,124,77,47,8,82,24,84,27,204.1799926757813,3301003.5,143000.140625,167982.484375,230000.234375,31180.998046875,7.199999809265137,60.10000228881836,-.0212907157838345
ok,1986,1.169999957084656,8.199999809265137,12656.3466796875,60.8929328918457,.9365325570106506,26.46689987182617,.7028599977493286,21,0,.1805980056524277,9496.078125,no,no,no,699,127,71,58,19,59,19,97,22,177.3500061035156,3305996.25,151999.96875,167000,210999.84375,31393.998046875,7,60.70000076293945,-.0454976372420788
ok,1987,1.090000033378601,7.400000095367432,12607,60.30820465087891,.9075000286102295,26.47800064086914,.743910014629364,21,0,.1717379987239838,9659.5244140625,no,no,no,597,97,59,40,15,55,18,65,19,147.8800048828125,3272003.75,149000.203125,160000,203000.03125,31606,6.199999809265137,61.5,-.0785221233963966
ok,1988,1.059999942779541,6.699999809265137,12822.90625,59.59765243530273,.8734360337257385,26.48920059204102,.7873499989509583,21,0,.1615799963474274,9990.1142578125,no,no,no,634,102,71,49,8,73,23,76,17,166.3399963378906,3242005,143999.90625,148000.96875,198000.203125,32388,5.5,62.30000305175781,.0139080015942454
or,1982,1.679999947547913,11.5,12626.4912109375,58.46230316162109,.2251909375190735,1.023699998855591,2.799999952316284,21,.1929000020027161,.1874340027570724,7262.63818359375,no,no,no,518,90,59,30,8,66,14,64,24,163.3800048828125,2669002.5,123000.21875,128896.9921875,182999.890625,19384,9.699999809265137,57.79999923706055,-.0712934210896492
or,1983,1.639999985694885,10.80000019073486,12925.458984375,59.56175231933594,.2164105623960495,1.035699963569641,2.799999952316284,21,.1935999989509583,.1777929961681366,7728.1982421875,no,no,no,550,92,55,33,8,64,11,79,21,165.0500030517578,2659999,118000.0078125,126612.7421875,178000.09375,20557,9.600000381469727,57.90000152587891,.0343776121735573
or,1984,1.580000042915344,9.399999618530273,13246.154296875,59.76272964477539,.207373633980751,1.047899961471558,2.799999952316284,21,.1924999952316284,.1741220057010651,7826.23828125,no,yes,yes,572,78,61,47,8,62,10,83,16,153.7799987792969,2675998.25,116000.1171875,124368.9609375,174000.1875,20943,7.5,59.50000381469727,.0541631989181042
or,1985,1.5,8.800000190734863,13376.0595703125,59.29945755004883,.199904665350914,1.06029999256134,2.799999952316284,21,.2005999982357025,.165583997964859,7985.869140625,no,yes,yes,559,74,50,39,10,53,11,79,17,150.3699951171875,2686996.25,115999.9609375,122164.953125,168999.859375,21458,7.199999809265137,60.10000228881836,.0173024274408817
or,1986,1.429999947547913,8.5,13649.123046875,60.55447387695313,.1947471648454666,1.072800040245056,2.799999952316284,21,.2038999944925308,.1658529937267303,8288.3212890625,no,yes,yes,619,69,40,48,4,60,11,69,15,176.4299926757813,2701994.75,121999.8828125,119999.9921875,165999.859375,22395,7,60.70000076293945,.0331697836518288
or,1987,1.399999976158142,6.199999809265137,14019,62.47600936889648,.1887100040912628,1.085399985313416,2.799999952316284,21,.2022999972105026,.1593379974365234,8565.328125,no,yes,yes,620,57,44,53,6,73,12,74,17,144.5399932861328,2724005.5,117999.875,118000.78125,162000.046875,23332,6.199999809265137,61.5,.0226403288543224
or,1988,1.379999995231628,5.800000190734863,14326.275390625,63.25953674316406,.1816265732049942,1.098199963569641,2.799999952316284,21,.2022999972105026,.1515389978885651,9108.7705078125,no,yes,yes,677,95,57,57,10,83,17,68,17,153.8999938964844,2767003.5,112999.9453125,117000.28125,158999.984375,25204,5.5,62.30000305175781,.0578641146421432
pa,1982,1.360000014305115,10.89999961853027,13651.5517578125,53.45505905151367,.2863961756229401,.1000000014901161,.2333099991083145,21,10.76309967041016,.1833759993314743,6003.2685546875,yes,no,no,1819,432,234,126,16,216,80,282,110,581.0900268554688,11879029,594999.1875,629687.375,846000.8125,71313,9.699999809265137,57.79999923706055,-.0358290709555149
pa,1983,1.320000052452087,11.80000019073486,13706.421875,52.90976333618164,.2752293646335602,.1000000014901161,.2519800066947937,21,10.70359992980957,.1768790036439896,6080.38427734375,yes,no,no,1721,397,237,109,14,211,68,253,102,533.4199829101563,11891025,576000.3125,617411.125,833001.375,72302,9.600000381469727,57.90000152587891,.0207041073590517
pa,1984,1.309999942779541,9.100000381469727,13987.912109375,54.15986633300781,.2637362480163574,.1000000014901161,.2721599936485291,21,10.94180011749268,.1706829965114594,6250.283203125,yes,no,no,1727,359,239,110,15,186,73,236,90,497.1300048828125,11886981,556998.6875,605374.3125,815999.125,74297,7.5,59.50000381469727,.0433327257633209
pa,1985,1.289999961853027,8,14356.9912109375,55.23685073852539,.2542372941970825,.1000000014901161,.2939499914646149,21,10.97270011901855,.1662629991769791,6363.63623046875,yes,no,no,1771,409,253,108,14,178,62,261,110,567.760009765625,11852972,541000.875,593572.125,792999.6875,75428,7.199999809265137,60.10000228881836,.0206657182425261
pa,1986,1.269999980926514,6.800000190734863,14713.1064453125,56.80441284179688,.2476780116558075,.1000000014901161,.3174799978733063,21,10.77470016479492,.1616879999637604,6476.1240234375,yes,no,no,1894,438,291,138,31,213,67,263,115,618.52001953125,11893997,547999.625,582000,735000.25,77027,7,60.70000076293945,.0337199382483959
pa,1987,1.230000019073486,5.699999809265137,15200,57.35642242431641,.239999994635582,.1000000014901161,.3429000079631805,21,10.8076000213623,.156139001250267,6587.2919921875,yes,no,no,1987,442,242,111,18,202,74,265,113,647.8300170898438,11936013,535998.875,566000.75,715999.5,78626,6.199999809265137,61.5,.0480365268886089
pa,1988,1.139999985694885,5.099999904632568,15623.6767578125,58.5465087890625,.2309913337230682,.1000000014901161,.3703500032424927,21,10.8076000213623,.149836003780365,6769.25830078125,yes,no,no,1931,405,252,110,13,215,67,245,93,574.010009765625,12001019,511999.40625,530000.5,732999.625,81238,5.5,62.30000305175781,.0433613024652004
ri,1982,2.089999914169312,10.19999980926514,13326.96875,58.60655975341797,.1742243468761444,.1000000014901161,.1000000014901161,20,1.69539999961853,.1966670006513596,6192.87841796875,yes,no,no,105,36,20,9,4,18,10,18,6,31.79999923706055,953999.0625,46000.04296875,55891.45703125,74000.0703125,5908,9.699999809265137,57.79999923706055,-.0257269516587257
ri,1983,2.130000114440918,8.300000190734863,13759.173828125,59.18367385864258,.1674311906099319,.1000000014901161,.1000000014901161,20,1.694599986076355,.1904000043869019,6290.82470703125,yes,no,no,100,26,22,6,0,12,3,16,7,27.53000068664551,955995.5,43999.8828125,54892.109375,74000.078125,6014,9.600000381469727,57.90000152587891,.0459321960806847
